,ISO,Debt_sustainability,Filed Patents,BLI_scaled,carbon_intensity,IMF-Adapted Readiness score_scaled,Vulnerability score_scaled,Biocapacity,Renewable_value_scaled,Mineral_value_scaled,GCP_scaled,Sovereign risk,Biocapacity_GDP,GeoV,GeoC,Renewable_value_pc_scaled,Storage_Potential_Per_Capita,Storage_Potential_Per_GDP,manufacturing_share,bii,TDG,External_Debt_GDP,Debt_Export_GDP,Debt_Service_export,Debt_Budget_Revenue,Short_term_on_gov_debt,Short_term_on_reserves,debt_service_UNCTAD,interest_rate_GDP_growth_differential
122,POL,42.16895892806556,0.6390847389309683,298.8009130272365,49.247637229766575,65.33602507764142,12.950455288865047,4.668748519432175,1.9303269083472776,18.974374658394726,7025.76384212783,71.66666666666666,0.6780152668218937,7.0531891428023865,27.495412853120648,7.420556265105646,84.83331987167007,29.585030489349496,36.060370369665954,0.72938996553421,51.662,32.89013289558443,16.19536361786447,3.515117458557597,62.35521033483621,71.0346872071916,33.82819574909985,82.94638867010555,25.09353441935032
123,PRT,54.88566287853352,0.25463811514236884,462.55503623397357,10.501665922357136,70.65441324203758,17.17071419277641,0.8972185231778382,1.0959089803406308,0.8125592485817962,6551.411431022654,58.81735165913901,0.3644848543550883,11.247153723984365,31.01813977579474,5.509348199909887,62.44881573315273,17.61073158340774,25.220056591031447,0.767354130744934,108.628,40.24032109753875,33.91585287048559,5.560333012540468,75.95032362829294,76.95989294965743,49.00271355339422,82.29656701623199,21.41696177866029
124,QAT,45.53682390005511,0.0,8082.3739268209265,45.14495154592515,57.22889757522896,25.615497056927218,0.1441520800986547,0.09133425841627138,0.19795979058965293,168.91261785028107,85.0,0.07887056346396305,30.043658217784742,53.951816860017374,1.2701111326637538,6.703590843820899,0.6455678545362448,18.115897627651655,1.0,42.943,54.74029220317902,15.4301605104688,2.75773434927919,67.95805802917775,78.52289941270257,42.83333418298727,80.67320087720071,23.97273553550072
125,ROU,43.14973715376063,0.044234867707991156,339.1172153611922,17.123072915116452,52.755460110192395,41.585953420414974,2.88149229943563,2.896013244502179,0.3043267639051492,4823.084010556975,55.00000000000001,0.9667754363545863,8.605872299362991,33.50084294806067,9.540225320111714,104.52274800112977,43.86100480164791,26.887927786759303,0.610033452510834,49.312,32.38883318955425,23.34861270734064,5.670279270605988,67.49924198877089,69.81195551325182,33.66931664497059,82.16687350024817,24.48052156910331
126,RUS,33.06547409845163,1.410239320552432,4944.681062070314,32.857068263222175,46.24770523735402,18.1280238809872,61.9218870207453,2.3895604657359093,8.398375060243378,2064.2684891858435,56.66666666666666,3.608539000115681,38.93822574543584,50.58319309869555,5.926577002446341,2433.106446099754,1304.6655427015555,26.49689197631137,0.8825364112854,25.343,23.3294683096774,18.05843533791182,3.141316405462703,52.49618407301696,52.08323102883191,20.149071326117,76.33294734380026,26.65561306124665
127,RWA,46.36997909857261,0.0,322.14434650450573,21.69846076435836,40.437700417608404,80.28615217488102,0.21141048380879088,28.434112922640903,3.3951218067136884,760.805113224667,33.333333333333336,1.789267315810723,15.917649029298381,23.935219738582685,5.376909074303329,16.831292877131336,126.56653313332352,20.774309381060483,0.517396152019501,71.134,36.14338988052941,43.15241334890214,13.38252741099245,80.53982994574595,38.3015401993942,29.06365935126497,83.21564163983605,22.39681011048834
128,STP,49.4406827095855,0.0,107.34916614702624,,39.29850475063791,73.75463684719628,0.006157317621263925,8.094267968128804,0.19795979058965293,1045.9199672801294,,1.5668136938201551,45.81790981913866,38.30526733621372,4.392710399609541,,,,0.857346534729004,54.222,30.50379295943151,66.84557272134634,17.74600695368235,77.23782484854348,58.34081172628436,33.62830980073051,78.08507809632454,28.35674727992632
129,SAU,36.35991242892873,0.05460923354264559,7245.351520344187,52.446857227264765,60.7896128575314,40.43879735619475,1.544550760893026,0.6804960115012978,0.760644409615708,1239.140931967083,75.0,0.168359595449618,29.42801901225607,64.82327245155084,3.556221462173545,97.19560026983707,20.760722569446756,31.689638283196985,0.693187952041626,23.117,37.15710126951149,13.02637900073637,2.696200987488965,53.60190545047284,71.92980758775542,25.59667305456088,75.40352071358923,24.71062379624339
130,SEN,47.47008000256027,0.0,787.0603310409086,39.902788596723774,42.45642277060654,71.71530218066141,1.0064022623124873,22.2546385334397,7.510783310212739,1550.0047114799988,37.5,3.8541167015706606,23.58320861492516,50.12362578122869,7.464515317283622,24.69740679711189,112.32888083657832,32.53688734200335,0.82655930519104,69.855,41.39977243836745,35.27609390226132,12.5037552709482,82.7764439541409,44.06592015726683,32.4247384028963,86.48547610632495,22.44351979083645
131,SRB,39.85791510310744,0.050403945670854496,276.27900932202965,48.1786286118612,52.01111932600444,43.1149889246662,0.7392014780237772,5.079923353035212,2.4174519650934703,4236.342219470418,48.0136982599894,1.072874224658628,,,10.845654862772323,149.4278043208206,93.96502244336857,28.370492275703313,0.597909212112427,46.098,38.90175909952347,17.13545655618685,3.464624836008852,61.28943283009601,56.25503219833912,31.11446818133711,81.55353885778764,22.90892336868794
132,SYC,52.28184075394559,0.0,551.9223584918273,42.71118957210577,59.32827620821681,47.216372162366724,,,,479.77703135027934,30.5890417098999,,35.59438076833721,24.61157224005471,,,,11.242493572132044,,60.049,77.96843823578581,26.77551295319245,8.719076803841062,70.27308811152801,74.73605033253473,45.33541272522855,85.47185296586889,21.20813465753085
133,SLE,46.72535452913475,0.0,71.62830333072634,1.8764543990891607,28.09679618283576,87.91931610322789,0.41794466243805783,36.33862226663887,33.09027037913625,960.5264430963597,,7.7339761185914515,29.759248881601824,33.221747047811505,4.970218152500927,56.82912907548441,579.1284864839781,15.911204012438612,0.503687560558319,84.896,36.75207648964943,27.46004327130237,5.27578748373935,93.7096273986885,23.96747889953718,29.58992963488558,83.88299517688623,34.99425240752412
134,SVK,43.97405732549956,0.025608616238124028,561.7187887430765,7.139977314137792,62.38074213175872,24.33166106917237,0.8265864899360003,1.5548407567362148,0.2433481600039037,4145.9152338336335,76.66666666666664,0.7331534053408372,6.524219747335181,29.04025929619228,6.808447164537128,95.9300896348437,30.02684254966753,44.87601175597665,0.680704236030579,57.376,36.75004428484726,11.10758068855102,1.104814648459751,65.14024118130253,79.98683543300315,44.90412973879348,77.66610868748437,21.73076126705446
135,SVN,45.12905825213201,0.10330726054852822,391.526647106161,15.710845952281169,77.09625562332953,16.180598096157293,0.29260981388414153,2.1564033345322318,0.19795979058965293,5262.56046976612,76.66666666666664,0.5012198317382786,8.75327257439417,20.200424598505005,12.94850290174818,156.41311338363377,37.043098874880826,42.34360794250667,0.804023146629333,65.92,34.51775848704722,10.10351737607152,0.4792192081031317,65.7002241363413,79.30507608593028,50.59143738523446,77.7743507298735,21.76994086058678
136,SLB,34.91712294886506,0.0,5.171282211488659,47.77334540755512,42.857672080743974,97.10390549607263,0.13599488552900557,65.9276420546433,2.3078638144978214,237.27587786450712,23.83561611175537,10.020174052058023,31.00522730696364,38.23048347504953,28.549330713144577,394.37341767912005,1467.0475271665491,,0.956757366657257,25.748,32.88940862542881,16.17231748330414,1.037660455154082,54.557087658497,65.72417975359205,20.2643229361875,76.52230887718875,21.33882075043323
137,ZAF,49.22862725071874,0.39956185661079185,831.4999805171942,53.48986633346296,40.03520761986661,33.47155171787694,4.076473792401311,5.3852798458908255,9.308663202210724,3456.1823062700446,41.66666666666667,1.2605909515020857,34.97851146146259,67.92169516392931,6.201860310596201,83.51476275512381,107.09514951461878,27.642789495389376,0.62717741727829,74.031,31.64389828197284,29.89360021506849,14.19401501534321,77.57172934937317,60.91660482681434,34.31533255692008,93.16383558119053,27.32762942978594
138,ESP,55.67173340290959,1.3215117137103494,642.1529270955987,11.360437176593505,70.35275860727306,10.377210556713788,3.659549271520595,1.4665994563014644,0.31579785842042046,8593.617335565097,70.0,0.2639757148316774,15.303549262862957,34.106143905382105,9.1136704333462,69.37778893247535,15.989881587749585,23.05232323595324,0.70104718208313,108.335,44.87697455079694,36.16185856711832,6.935124441513381,76.42077445328778,77.55769327073288,47.50171310827925,81.8836000803795,21.37286215407825
139,KNA,59.04615010626114,0.0,6.290821481757192,,70.30270054913605,,,,,722.0258090089455,,,,,,,,7.312561842699681,0.977695167064667,62.535,58.48620643384379,77.13965318414074,35.81166084552592,71.9368866064927,80.91515143344999,44.26178237099492,79.75453385323183,20.57447622867037
140,LCA,64.04073708961172,0.0,1655.441839745282,,49.60252610447745,32.39837470836665,0.0007890045891052262,3.508324266057409,0.19795979058965293,1967.277860093113,,0.17556986464843516,37.04711848895215,100.0,8.571637723639622,,,6.243378542663523,,83.364,44.44922705966223,74.65877178834711,58.71380555058818,83.09169275635601,77.49374710100953,44.27264539230872,87.69209960995391,22.6306445482799
141,VCT,60.34286479466083,0.0,2827.4944303707452,44.938536424644695,58.68277584842259,47.490957265015844,,,,784.5262959966924,25.0,,12.259648517241436,50.473665959332536,,,,5.849887522535294,,90.058,53.61491579511153,72.592205546667,29.35830034073979,81.51329502821675,74.83750792007615,38.81354388506999,81.43206672511229,20.86594791095398
142,SWE,42.31150848936709,0.11572476152843965,488.5333929738021,1.157155779554014,91.63632934417716,18.443007410470045,5.238630639909386,2.3616116072517577,2.4009100074421688,5335.651358806717,100.0,1.0537222780771551,13.03635662863918,39.77741748526436,24.576908713769132,521.5630233415521,72.48957847230788,30.365361224408904,0.952522218227386,32.879,52.96070430054488,15.58887590327834,1.891326472954006,52.15294696282565,75.8130282666188,49.61171085271137,76.67151664473504,23.23446700063579
143,CHE,42.7596359261691,0.056771386269179686,66.38286331394845,1.1271350786384862,93.38867939619753,0.0,0.5318518709989127,0.5457256738156191,0.19795979058965293,3412.809315934795,100.0,0.06872944658224413,29.206952707652174,38.46886769037952,10.380357393558077,69.85882922842018,5.3613292174850695,39.04539417138985,0.635332345962524,36.113,57.74998741676291,12.01632235911973,0.534060880982679,60.92015978409566,85.99795904745784,33.79870606870119,75.8757384667742,21.83078931162769
144,TJK,35.60568045832182,0.000158690108369475,22.138864980375672,4.985462304153733,29.340010721769584,29.231360467809576,0.2668421510273765,21.31606700960267,17.024777966756346,604.2659735848213,25.0,2.633683977808731,15.626805000609284,37.57632409515654,4.72053043963551,94.56883694146909,619.7439476778518,,0.782075166702271,31.276,29.4160083496472,23.08138574275932,3.321090209590466,61.35940640144705,57.27054954929444,15.1747042867744,78.01997900683256,21.53200057855098
145,TZA,41.80511221020108,0.0,195.08229690861737,27.131916693732112,30.831052863571205,63.27036584246801,3.016905461725811,25.4741107738147,12.671231205667787,1839.114077190068,30.0,4.499764321786125,12.163886649572344,38.61209844999652,5.774761243293866,59.34404326115986,386.17358668310806,17.525829344493197,0.766496062278748,38.526,24.78443455670924,40.3722927094131,20.2516238999176,75.51947066598866,36.54117732761512,34.05541855400891,83.25054141133279,22.9450507668243
146,THA,42.14264561292799,0.0,495.9269091407366,41.02859996180408,50.56740686924612,40.55822730469172,4.667863978229532,8.995427980336387,0.19984913262762824,4812.7267786448865,65.0,1.066630246929671,34.78243660658285,70.00382748147098,11.741020785100591,45.53889074347288,48.880085912618924,54.12994885737942,0.6440749168396,61.576,32.42353771589842,18.05352194483936,1.938991622560252,78.54588335394794,58.44813394651216,26.86660458514733,79.62688994370495,21.80424740374144
147,TLS,44.17676135317018,0.0,6824.588173109845,50.135686876290606,36.534386386677184,75.50523356759194,0.11909049787671132,,,346.20274615049277,,6.910089443398795,29.873961529590144,12.445764510544443,,101.68142766789836,522.6463268405774,2.555362107672578,0.727437615394592,20.053,34.59075292895034,67.69093925442724,25.11226878898674,43.62218368174831,75.34837179059079,17.2404819888025,76.84574522214281,37.08710852288291
148,TGO,56.00547777823832,0.0,2526.4352825910455,35.44809177335722,31.607978605067817,62.75139121112097,0.2882346478942692,25.48085242745819,39.48764285268904,1043.9117355713836,27.500000000000004,3.7391461758004936,16.246787623579632,46.22477646804102,4.857032281666977,25.681125401182136,201.213361768543,27.042491171896366,0.548846900463104,69.032,33.82209483615577,45.87453472457128,19.33878786823107,83.02642487951434,46.56835096737779,100.0,85.46011339901511,20.92699332927965
149,TON,49.50101861970201,0.0,31.606466576630687,42.711181776383995,46.28600403831959,89.64958169863289,,,,604.5344154186602,,,45.148465588264806,44.448677643107544,,,,,,41.503,45.30867462255469,72.78024762992374,26.30724620518345,54.44034608407424,76.16452582939428,27.76455251354487,77.8586673753558,23.38190731728708
150,TTO,45.21874562085423,0.0,4785.112980754279,51.33923717895718,43.89235158805699,31.291915394077876,0.1165069572803855,0.6152061670037697,0.19795979058965293,686.1496717494911,52.20547914505005,0.5116376317749545,57.317234764405725,88.19015684862845,1.8406260270542536,10.173198729974256,4.215172050331652,,0.922580361366272,54.192,39.48298989274065,22.85147630775589,7.749642649260522,72.39643307868792,67.27407599621506,32.03447025193594,87.53085897826459,23.45676343282753
151,TUN,50.05004611018123,0.02447794921599152,515.7428991516244,41.8480784395547,40.450594875506404,31.68273082853058,0.5616533019828357,13.560444086115849,0.46143493013144415,3585.9281113385096,26.10958933830261,1.3687275179522613,55.13341416033399,50.63990671462809,9.75299267573262,25.185787574293748,49.23836240361396,32.4711468639531,0.690114498138428,79.111,36.874182703212,24.84711639728954,7.79446021525041,78.30101267701376,71.07928588684281,36.26329208729241,89.35141827930096,26.82864674542924
152,TUR,44.66694905673758,0.0,549.1935269663186,36.651606215703595,57.21409622164245,26.943434381598497,7.589648416393368,3.637071864982279,1.7150401169720442,7231.137921044873,35.0,0.7978352311747088,32.105050651746026,26.772146474492402,8.794756467990837,45.306416011242554,26.69852614851258,42.23774309607163,0.760886371135712,36.665,31.0074399440656,20.53218584662375,8.457808999655526,63.49819452246241,64.53597362089258,38.71207058757734,81.77605133951506,56.81781664984597
153,UGA,43.5533574099242,0.0,93.43012225971279,,31.94358768397491,69.37389584463548,1.4438504904138065,19.172712133072494,1.3668419626419943,1436.0665316339077,31.666666666666664,3.4942893170141542,25.444068744039605,56.012022846510845,3.632430749886067,25.08815609861231,193.30962534049746,33.59871232808706,0.570234477519989,49.249,28.5863291047707,37.32908687358412,20.17253989209212,81.4839235755786,32.41130813401325,31.14614903926554,86.92255341304802,24.67932665696554
154,UKR,49.16204736589128,0.17148449835676394,141.5590187791434,,47.14806970012231,27.241242770494228,,5.1401622398382605,20.075234327952092,3151.351660361188,28.333333333333332,,17.040441782773712,58.353239024072536,3.5908711387212735,184.43044106998755,296.57102313991265,17.19023303757012,0.560059309005737,98.3,34.4070689614457,34.41103027658784,10.95293179358487,70.03776456612427,54.07766911067581,26.94816943327396,89.43692774150682,23.88686440982224
155,ARE,40.31515908705811,0.0,3426.8979937251197,36.57359208913852,64.4821058899887,33.228616006928135,0.289836512690436,0.3120066221238452,0.19795979058965293,2418.4695192788067,90.0,0.06461406273278013,25.315159046635756,51.9569442989779,3.095296948417885,12.495329132580563,1.9677843950004654,22.950696707420622,1.0,29.37,52.59678845252438,4.469544032771125,0.4529888602851315,59.86279367897165,78.66595048423653,37.52173103443059,77.77840706771302,22.11822817259058
156,GBR,62.06632882673879,0.9400603657172237,971.8575519237962,15.957603154198924,85.79619058089015,8.433279921237819,4.39850294788608,0.17115337797291733,0.19813289219988975,6211.975913412953,86.66666666666664,0.1509590849816556,33.548360326062365,56.94227467036792,1.4816847841458023,64.52866693860938,10.129006866218411,17.252989846218355,0.425564348697662,109.706,63.38341540478507,47.63800433061749,15.11436995612985,78.48026253728888,82.17081205317537,53.68530165300172,84.11234796594015,24.30644553971054
157,USA,64.22811714691092,20.251238179570553,995.0598486189897,28.789542843751143,84.92011283863019,11.857978347724785,72.91383879384452,0.3358471681334127,0.4619937228751276,6659.802378331443,98.33333333333336,0.3075629316371317,62.49353762660734,65.25239814432608,5.178828676368959,299.2710624040229,28.08192888501681,,0.692320287227631,125.836,34.05618652517205,65.51222581543573,34.21296045913778,85.33391561770812,72.25436746109523,53.39151172038261,87.0605224855178,20.39536423774899
158,URY,48.86198900200311,0.0256482887652164,67.8172947067182,7.182548503460747,69.12203020285533,35.50122969618006,1.801830575796442,4.234651583728072,0.35699177450427294,1218.7787792179477,58.33333333333335,2.751639000049149,24.61658357810576,45.65282707748961,17.44067610366405,235.13558535226608,78.88789517882692,19.873110436736805,0.313718378543854,62.705,42.52466786143748,40.2730052250356,12.87545317608715,73.96006616302141,61.58230012155803,36.79897286697057,83.16009884710648,25.87833675681119
159,UZB,35.6669367777022,1.9836263546184375e-05,1188.9093077792943,85.56830258277095,36.79055959346782,24.799719101406485,1.481967944160614,,,1270.740597874546,38.33333333333333,1.720355958153475,16.168115362511205,42.40812614252357,,26.746835024543813,71.74999379950687,40.74951052194118,0.702056884765625,32.913,32.17791575591048,25.80648492377225,1.530062276863873,63.70905760798052,33.14138661776336,26.06068226108081,76.487995758204,29.17584579774453
160,VUT,47.15426812656779,0.0,2.2007626948951753,37.1428146450367,40.082962803905644,78.17951064251035,0.03369052449022134,,,163.9533764084426,,3.82505358103467,14.262047445950657,33.25254072598709,,292.71368809288145,643.0946980942592,,0.881028294563293,52.279,45.68829296687716,59.66537769103007,17.71997948009562,68.33291718624017,53.73195720876027,23.05005367119683,78.88108157101293,25.03975336389704
161,VNM,34.77372597399967,7.93450541847375e-05,152.0074280010238,34.99676469750424,43.831727306987254,52.352917523412245,4.571341009081203,19.739404300109374,1.050504014438242,3727.483624138013,43.33333333333333,1.2522578418800916,56.33419701602029,92.46938894956922,15.977190091122209,12.845842287609646,22.947141001729317,51.84968284192764,0.684280276298523,35.353,32.07628354466613,7.617517234822571,0.8804423080998731,71.0523563278632,32.1408846967233,32.89910455492856,78.5753596816596,22.36858541723375
162,ZMB,56.66695845542161,0.0,15.64064829576779,6.817217203916889,28.08222938372561,59.95244450778793,1.8480444436508807,34.271200724165695,40.21903707523596,726.3614573606361,1.6666666666666652,7.908868848427743,22.378579197800832,32.56568987960651,8.972974484248851,145.63532757182801,845.208647120492,17.757358543380228,0.887203812599182,110.79,41.99023756747363,32.90766602590605,13.76052207811767,88.79052851528178,59.82512933787905,38.56381950708231,97.37376981222657,26.00095325482741
163,ZWE,58.80897007532222,0.0,73.41424786098116,21.42941481430053,14.290717488349017,61.94805759053327,0.5994987560282562,12.446829538433322,14.533793728102923,736.8294555089633,,2.0129242363480055,20.921046002232707,29.821774023909715,4.916930966414125,73.32532053788793,262.6544555142826,35.32801253307844,0.852303385734558,99.958,15.59941910199757,34.76889451434585,0.3612169054986225,92.25168549042773,61.66261300441278,48.78675310805197,75.89214855316543,100.0
